val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5529715299606324,0.6670152830995366,0.6651212819675234,1752107818,,False,1,0596ec58,2025-07-10_00-36-58,6417.215051174164,6417.215051174164,3806457,tisha,129.215.170.52,6417.215051174164,1
