val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5481011986732482,0.668988476032938,0.6671796447624214,1752608529,,False,1,cec56e6b,2025-07-15_19-42-09,3912.2349944114685,3912.2349944114685,3983633,tisha,129.215.170.52,3912.2349944114685,1
