val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5480483889579773,0.6698461418903385,0.6667408607112786,1752612650,,False,1,c8885e48,2025-07-15_20-50-50,4119.07306432724,4119.07306432724,3984293,tisha,129.215.170.52,4119.07306432724,1
