val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5494192481040955,0.6679612802141793,0.663712128456825,1752579987,,False,1,1f587944,2025-07-15_11-46-27,4700.940402030945,4700.940402030945,3972716,tisha,129.215.170.52,4700.940402030945,1
