val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5587208271026611,0.6607866818861929,0.6579871829181283,1751905893,,False,1,5dd80826,2025-07-07_16-31-33,13695.203548669815,13695.203548669815,3744963,tisha,129.215.170.52,13695.203548669815,1
