val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5856698989868164,0.640283362718346,0.637711364275494,1752398910,,True,1,2c9a3b88,2025-07-13_09-28-30,24479.816197395325,24479.816197395325,3855467,tisha,129.215.170.52,24479.816197395325,1
