val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5481987595558167,0.6714201967847742,0.6699340461910361,1752584737,,False,1,d13298e7,2025-07-15_13-05-37,4453.947397470474,4453.947397470474,3974829,tisha,129.215.170.52,4453.947397470474,1
