val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5547956943511962,0.6649595196259493,0.6594224997322228,1752049603,,False,1,fe679368,2025-07-09_08-26-43,14237.797097206116,14237.797097206116,3793590,tisha,129.215.170.52,14237.797097206116,1
