val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5891830325126648,0.6323036321285238,0.6275927233591025,1752403989,,True,1,b18f082a,2025-07-13_10-53-09,5076.944535970688,5076.944535970688,3913224,tisha,129.215.170.52,5076.944535970688,1
