val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.584893548488617,0.6395333686860099,0.6376824348004237,1751990118,,True,1,ca37a1cf,2025-07-08_15-55-18,12904.01276254654,12904.01276254654,3780397,tisha,129.215.170.52,12904.01276254654,1
