mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sgd__alpha,param_sgd__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44.10335683822632,2.522429694686997,0.5378048896789551,0.036564718903370715,0.0001,l1,"{'sgd__alpha': 0.0001, 'sgd__penalty': 'l1'}",0.5589979048722864,0.5593318908613341,0.5585312561722299,0.5593315886496807,0.5586197248008428,0.5589624730712748,0.0003398221938788517,3
41.20572595596313,5.733686234720899,0.5481141567230224,0.04434115520725006,0.0001,l2,"{'sgd__alpha': 0.0001, 'sgd__penalty': 'l2'}",0.5597783485181514,0.5601287937756533,0.5591039019465841,0.5599145214738737,0.5591745396888099,0.5596200210806144,0.0004087738605342241,1
50.24949369430542,3.783436961694027,0.5743743896484375,0.04114436164401858,0.001,l1,"{'sgd__alpha': 0.001, 'sgd__penalty': 'l1'}",0.553525198111299,0.5533146566356569,0.5534069337459127,0.5535310641472996,0.5533177793139772,0.553419126390829,9.49895694582309e-05,5
42.86283717155457,1.540261460401605,0.585940933227539,0.07705058880773727,0.001,l2,"{'sgd__alpha': 0.001, 'sgd__penalty': 'l2'}",0.5590952888773064,0.5598304695349228,0.5587013353962297,0.5592252891346808,0.5587445410055523,0.5591193847897384,0.00040809582601725457,2
46.84132199287414,3.750157004055803,0.5204642295837403,0.044315645100547627,0.01,l1,"{'sgd__alpha': 0.01, 'sgd__penalty': 'l1'}",0.5479647085852231,0.5479647085852231,0.5479643985779182,0.5479643985779182,0.5479643985779182,0.54796452258084,1.5187194267220916e-07,7
44.31925973892212,3.607757444045033,0.529259443283081,0.019157672193652886,0.01,l2,"{'sgd__alpha': 0.01, 'sgd__penalty': 'l2'}",0.5556505011504342,0.5560139766621289,0.555610419821362,0.5556193352645555,0.5558319342945552,0.555745233438607,0.00015667752018573087,4
54.41128268241882,2.3337600917376777,0.5553483963012695,0.048435795672376936,0.1,l1,"{'sgd__alpha': 0.1, 'sgd__penalty': 'l1'}",0.5479647085852231,0.5479647085852231,0.5479643985779182,0.5479643985779182,0.5479643985779182,0.54796452258084,1.5187194267220916e-07,7
40.208899068832395,6.86089944598488,0.5227345943450927,0.027949688952501908,0.1,l2,"{'sgd__alpha': 0.1, 'sgd__penalty': 'l2'}",0.5489385486354238,0.5487437806253836,0.5489224658195624,0.5488662299471109,0.5488559428972721,0.5488653935849506,6.853995667814645e-05,6
