val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5505818009376526,0.6669080235947746,0.6643813382485669,1752382473,,True,1,5773fd40,2025-07-13_04-54-33,4491.155262470245,4491.155262470245,3909966,tisha,129.215.170.52,4491.155262470245,1
