val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5491120100021363,0.6715591405638908,0.6697370209522336,1752621508,,True,1,580e4a5a,2025-07-15_23-18-28,5075.233042001724,5075.233042001724,3988909,tisha,129.215.170.52,5075.233042001724,1
