val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5518208742141724,0.6652697773614749,0.6633015448930514,1752616430,,True,1,a6759d8d,2025-07-15_21-53-50,5729.159483671188,5729.159483671188,3985772,tisha,129.215.170.52,5729.159483671188,1
