val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.547856867313385,0.6705895521291291,0.6671468844396415,1752610699,,False,1,a48cc38c,2025-07-15_20-18-19,4162.807082653046,4162.807082653046,3983932,tisha,129.215.170.52,4162.807082653046,1
