val_loss,accuracy,f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5504164338111878,0.6670901731958011,0.6640200635789897,1752590009,,True,1,6fa3977b,2025-07-15_14-33-29,5410.538125514984,5410.538125514984,3977863,tisha,129.215.170.52,5410.538125514984,1
